0.46562
0.46377
0.46262
0.46219
0.4613
0.46112
0.4617
0.46263
0.46323
0.46327
0.46416
0.46414
0.46383
0.46329
0.4634
0.46322
0.46259
0.46182
0.46192
0.46185
0.4623
0.46302
0.46352
0.46285
0.46316
0.46281
0.46262
0.46251
0.46207
0.4619
0.46173
0.46101
0.46107
0.46131
0.46121
0.46134
0.46145
0.46138
0.46164
0.46117
0.4614
0.46125
0.46107
0.46082
0.46052
0.46085
0.46043
0.46044
0.4606
0.46045
0.46066
0.46062
0.46042
0.46029
0.46033
0.46019
0.45971
0.45993
0.45934
0.45938
0.45978
0.45952
0.45929
0.45954
0.45948
0.45973
0.45955
0.45938
0.4594
0.45937
0.45907
0.45888
0.45876
0.45906
0.45881
0.45914
0.45847
0.4588
0.45862
0.45888
0.45827
